project,sha,test,line,message
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test104_3,118,'invoke0' != 'invoke' expected:<invoke[0]> but was:<invoke[]>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test156_1,145,expected:<[Fri Dec 08 18:59:50] CST 2023> but was:<[Sun Nov 19 02:33:19] CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test173_1,158,expected:<[Sat Dec 09 18:59:5]0 CST 2023> but was:<[Mon Nov 20 02:33:2]0 CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test185_1,172,expected:<[Sat Dec 09 18:59:5]0 CST 2023> but was:<[Mon Nov 20 02:33:2]0 CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test217_1,199,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test217_2,211,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test223_1,224,'0' != '1'
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test249_1,244,expected:<[Fri Dec 08 18:59:5]0 CST 2023> but was:<[Sun Nov 19 02:33:2]0 CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test262_1,275,'0' != '1'
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test041_1,19,'e893ada3aed67dee' != 'f9d53dd29cb697a5' expected:<[e893ada3aed67dee]> but was:<[f9d53dd29cb697a5]>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test085_1,40,expected:<[Fri Dec 08 18:59:51] CST 2023> but was:<[Sun Nov 19 02:33:18] CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test101_1,51,'invoke0' != 'invoke' expected:<invoke[0]> but was:<invoke[]>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test101_2,65,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test101_3,79,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test104_1,90,'invoke0' != 'invoke' expected:<invoke[0]> but was:<invoke[]>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test104_2,104,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test104_3,118,'invoke0' != 'invoke' expected:<invoke[0]> but was:<invoke[]>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test156_1,145,expected:<[Fri Dec 08 18:59:51] CST 2023> but was:<[Sun Nov 19 02:33:19] CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test173_1,158,expected:<[Sat Dec 09 18:59:51] CST 2023> but was:<[Mon Nov 20 02:33:20] CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test185_1,172,expected:<[Sat Dec 09 18:59:51] CST 2023> but was:<[Mon Nov 20 02:33:20] CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test217_1,199,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test217_2,211,'sun.reflect.NativeMethodAccessorImpl' != 'sun.reflect.DelegatingMethodAccessorImpl' expected:<sun.reflect.[Native]MethodAccessorImpl> but was:<sun.reflect.[Delegating]MethodAccessorImpl>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test249_1,244,expected:<[Fri Dec 08 18:59:51] CST 2023> but was:<[Sun Nov 19 02:33:20] CST 2023>
yankeguo-xlog-java,d42cdfd0553a379d6d4819459f62394789c81bcf,test262_1,275,'0' != '1'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test021_1,23,'Lumix' != 'Fujifilm' expected:<[Lumix]> but was:<[Fujifilm]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test025_1,36,'Elsevier' != 'Target Books' expected:<[Elsevier]> but was:<[Target Books]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test026_1,49,'Japanese horse mackerel' != 'Small amberjack' expected:<[Japanese horse mackerel]> but was:<[Small amberjack]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test031_1,68,'North' != 'Eastern' expected:<[North]> but was:<[Eastern]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test034_1,85,'Small Forward' != 'Center' expected:<[Small Forward]> but was:<[Center]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test035_1,105,'Dr Allen Hu' != 'Mr Peanutbutter' expected:<[Dr Allen Hu]> but was:<[Mr Peanutbutter]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test035_2,127,"'If you care about what other people think, you're never gonna do anything' != 'Spaghetti or not, here I come' expected:<[If you care about what other people think, you're never gonna do anything]> but was:<[Spaghetti or not, here I come]>"
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test036_1,140,':tea:' != ':banana:' expected:<:[te]a:> but was:<:[banan]a:>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test038_1,155,'Fancy Southern Africa Cat Council' != 'Cat Aficionado Association' expected:<[Fancy Southern Africa Cat Council]> but was:<[Cat Aficionado Association]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test041_1,174,'Did you steal a meal from Neal McBeal the Navy Seal?' != 'Courtney Portnoy portrayed the formerly portly consort in the seaport resort' expected:<[Did you steal a meal from Neal McBeal the Navy Seal?]> but was:<[Courtney Portnoy portrayed the formerly portly consort in the seaport resort]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test042_1,189,'navigating' != 'overriding' expected:<[navigat]ing> but was:<[overrid]ing>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test043_1,212,"'When Chuck Norris' code fails to compile the compiler apologises.' != 'When a bug sees Chuck Norris, it flees screaming in terror, and then immediately self-destructs to avoid being roundhouse-kicked.' expected:<When [Chuck Norris' code fails to compile the compiler apologises].> but was:<When [a bug sees Chuck Norris, it flees screaming in terror, and then immediately self-destructs to avoid being roundhouse-kicked].>"
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test047_1,230,'9781869396800' != '9780357202050' expected:<978[186939680]0> but was:<978[035720205]0>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test047_2,250,'73184263' != '22426369' expected:<[73184263]> but was:<[22426369]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test048_1,274,'Hestia' != 'Aphrodite' expected:<[Hestia]> but was:<[Aphrodite]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test048_2,300,'Erebus' != 'Ourea' expected:<[Erebus]> but was:<[Ourea]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test049_1,318,'RSS' != 'USB' expected:<[RSS]> but was:<[USB]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test049_2,338,'wireless' != 'back-end' expected:<[wireless]> but was:<[back-end]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test050_1,356,'9780061715433' != '9791898871766' expected:<97[80061715433]> but was:<97[91898871766]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test050_2,376,'B000A70B7K' != 'B0002TJ4JM' expected:<B000[A70B7K]> but was:<B000[2TJ4JM]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test051_1,398,'Vertapple Secondary College' != 'Icelyn Secondary College' expected:<[Vertapple] Secondary College> but was:<[Icelyn] Secondary College>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test051_2,422,'Flowerlake High School' != 'Mallowpond High School' expected:<[Flowerlake] High School> but was:<[Mallowpond] High School>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test053_1,455,':sparkler:' != ':gift_heart:' expected:<:[sparkler]:> but was:<:[gift_heart]:>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test053_2,469,':tractor:' != ':ring:' expected:<:[tractor]:> but was:<:[ring]:>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test054_1,486,'9' != '10'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test054_2,505,'3B41CDCCAF' != 'F3A67DA8B8' expected:<[3B41CDCCAF]> but was:<[F3A67DA8B8]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test057_1,521,'1/4 gallon' != '1/4 quart' expected:<1/4 [gallon]> but was:<1/4 [quart]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test057_2,541,'Limes' != 'Lychees' expected:<L[im]es> but was:<L[yche]es>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test057_3,561,'Pierogi' != 'Pasta Carbonara' expected:<P[ierogi]> but was:<P[asta Carbonara]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test057_4,581,'Poke' != 'Sushi' expected:<[Poke]> but was:<[Sushi]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test059_1,599,'New Hampshire' != 'Wyoming' expected:<[New Hampshire]> but was:<[Wyoming]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test059_2,619,'volley ball' != 'football' expected:<[volley ]ball> but was:<[foot]ball>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test060_1,631,'FED 3' != 'Nikon F-401' expected:<[FED 3]> but was:<[Nikon F-401]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test060_2,645,'2500' != '32000' expected:<[25]00> but was:<[320]00>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test061_1,656,'Hip Hop' != 'World' expected:<[Hip Hop]> but was:<[World]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test062_1,672,'181' != '199'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test062_2,692,"expected:<...1, 48, 10, 111, 61, [67, 97, 109, 101, 114, 111, 110, 32, 52, 48, 100, 56, 101, 49, 101, 50, 45, 48, 51, 55, 48, 45, 52, 98, 51, 56, 45, 97, 97, 55, 53, 45, 49, 55, 100, 51, 98, 51, 54, 50, 50, 101, 99, 97, 32, 73, 78, 32, 73, 80, 52, 32, 111, 98, 101, 114, 98, 114, 117, 110, 110, 101, 114, 46, 111, 114, 103, 10, 115, 61, 45, 10, 99, 61, 73, 78, 32, 73, 80, 52, 32, 49, 50, 53, 46, 50, 51, 51, 46, 52, 54, 46, 53, 56, 10, 116, 61, 48, 32, 48, 10, 109, 61, 97, 117, 100, 105, 111, 32, 52, 56, 50, 56, 50], 32, 82, 84, 80, 47...> but was:<...1, 48, 10, 111, 61, [82, 101, 102, 117, 103, 105, 111, 32, 52, 55, 49, 99, 48, 49, 97, 52, 45, 56, 100, 50, 49, 45, 52, 97, 53, 101, 45, 97, 97, 57, 100, 45, 99, 102, 55, 57, 54, 48, 56, 55, 101, 49, 49, 48, 32, 73, 78, 32, 73, 80, 52, 32, 112, 97, 103, 97, 99, 46, 111, 114, 103, 10, 115, 61, 45, 10, 99, 61, 73, 78, 32, 73, 80, 52, 32, 49, 49, 46, 49, 48, 51, 46, 56, 53, 46, 49, 48, 55, 10, 116, 61, 48, 32, 48, 10, 109, 61, 97, 117, 100, 105, 111, 32, 52, 50, 56, 51, 54], 32, 82, 84, 80, 47...>"
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test064_1,713,'Balerion' != 'Valryon' expected:<[Baleri]on> but was:<[Valry]on>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test066_1,727,'medium' != 'extra large' expected:<[medium]> but was:<[extra large]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test067_1,746,'Heads' != 'Tails' expected:<[Head]s> but was:<[Tail]s>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test069_1,762,'HUMAN CLOSTRIDIUM TETANI TOXOID IMMUNE GLOBULIN' != 'OCTINOXATE' expected:<[HUMAN CLOSTRIDIUM TETANI TOXOID IMMUNE GLOBULIN]> but was:<[OCTINOXATE]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test069_2,780,'YOHIMBINE' != 'CELECOXIB' expected:<[YOHIMBINE]> but was:<[CELECOXIB]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test070_1,797,'Internal Strategist' != 'Chief IT Liaison' expected:<[Internal Strategist]> but was:<[Chief IT Liaison]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test070_2,817,'Legal' != 'Marketing' expected:<[Legal]> but was:<[Marketing]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test070_3,837,'Manufacturing Developer' != 'Direct Mining Technician' expected:<[Manufacturing Developer]> but was:<[Direct Mining Technician]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test071_1,854,'26' != '62'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test072_1,871,"'Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail.' != 'A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it.' expected:<[Memory never recaptures reality. Memory reconstructs reality. Reconstructions change the original, becoming external frames of reference that inevitably fail].> but was:<[A process cannot be understood by stopping it. Understanding must move with the flow of the process, must join it and flow with it].>"
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test072_2,891,"'One of the most terrible moments in a boy's life ... is when he discovers his father and mother are human beings who share a love that he can never quite taste. It's a loss, an awakening to the fact that the world is there and here and we are in it alone. The moment carries its own truth; you can't evade it.' != '— no matter the mood! Mood's a thing for cattle or making love or playing the baliset. It's not for fighting.' expected:<[One of the most terrible moments in a boy's life ... is when he discovers his father and mother are human beings who share a love that he can never quite taste. It's a loss, an awakening to the fact that the world is there and here and we are in it alone. The moment carries its own truth; you can't evade it].> but was:<[— no matter the mood! Mood's a thing for cattle or making love or playing the baliset. It's not for fighting].>"
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test072_3,911,'Ix' != 'Kaitain' expected:<[Ix]> but was:<[Kaitain]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test073_1,934,'xlsx' != 'jpeg' expected:<[xlsx]> but was:<[jpeg]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test074_1,951,'20' != '86'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test074_2,970,'D93F1A9B1C' != '01962844B4' expected:<[D93F1A9B1C]> but was:<[01962844B4]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test075_1,994,'Cassiopeia' != 'Semele' expected:<[Cassiopeia]> but was:<[Semele]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test075_2,1020,'Chaos' != 'Phanes' expected:<[Chao]s> but was:<[Phane]s>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test076_1,1036,'pesäpallo' != 'sumo' expected:<[pesäpall]o> but was:<[sum]o>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test077_1,1048,':clapper:' != ':bath:' expected:<:[clapper]:> but was:<:[bath]:>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test077_2,1062,':dragon:' != ':sunny:' expected:<:[dragon]:> but was:<:[sunny]:>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test079_1,1082,'The' != 'Green' expected:<[The]> but was:<[Green]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test079_2,1104,'Dark Wyatt Wingfoot' != 'Riddler Eyes' expected:<[Dark Wyatt Wingfoot]> but was:<[Riddler Eyes]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test080_1,1124,'9790986840639' != '9780521030465' expected:<97[90986840639]> but was:<97[80521030465]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test080_2,1148,'41452844' != '43633111' expected:<4[1452844]> but was:<4[3633111]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test080_4,1196,'617-09560' != '427-35307' expected:<[617-09560]> but was:<[427-35307]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test081_1,1215,'North Zemlak' != 'East Heidenreich' expected:<[North Zemlak]> but was:<[East Heidenreich]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test082_1,1231,'Alcohol abuse' != 'Double vision (Diplopia)' expected:<[Alcohol abuse]> but was:<[Double vision (Diplopia)]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test082_2,1249,'ACHILLEA MILLEFOLIUM FLOWER' != 'HYOSCYAMINE SULFATE' expected:<[ACHILLEA MILLEFOLIUM FLOWER]> but was:<[HYOSCYAMINE SULFATE]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test087_1,1260,'f/10' != 'f/0.95' expected:<f/[10]> but was:<f/[0.95]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test088_1,1283,'Ironston Technical College' != 'Icelyn College' expected:<I[ronston Technical] College> but was:<I[celyn] College>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test094_1,1300,'41128' != '40836'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test094_2,1320,'48714' != '46134'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test094_3,1340,'504' != '580'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test095_1,1355,'Som Tam' != 'Pierogi' expected:<[Som Tam]> but was:<[Pierogi]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test095_2,1373,'Bloody clam' != 'Japanese horse mackerel' expected:<[Bloody clam]> but was:<[Japanese horse mackerel]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test095_3,1391,'Dotted gizzard shad' != 'Alaskan pink shrimp' expected:<[Dotted gizzard shad]> but was:<[Alaskan pink shrimp]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test097_1,1410,'Request-URI Too Long' != 'Forbidden' expected:<[Request-URI Too Long]> but was:<[Forbidden]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test098_1,1425,'compress' != 'copy' expected:<co[mpress]> but was:<co[py]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test100_1,1447,'Mother' != 'Father' expected:<[Mo]ther> but was:<[Fa]ther>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test101_1,1487,'Swollen gums' != 'Dizziness' expected:<[Swollen gum]s> but was:<[Dizzines]s>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test101_2,1505,'MUNCY VALLEY HOSPITAL' != 'KATE DISHMAN REHABILITATION HOSPITAL' expected:<[MUNCY VALLEY] HOSPITAL> but was:<[KATE DISHMAN REHABILITATION] HOSPITAL>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test102_1,1523,'Lumiose City' != 'Dendemille Town' expected:<[Lumiose City]> but was:<[Dendemille Town]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test102_2,1543,'Electrode' != 'Tentacool' expected:<[Electrode]> but was:<[Tentacool]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test103_1,1558,'Olympus E-520' != 'Pentax K-5' expected:<[Olympus E-520]> but was:<[Pentax K-5]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test103_2,1578,'18–55mm/3.5–5.6' != '135mm/4' expected:<1[8–55mm/3.5–5.6]> but was:<1[35mm/4]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test103_3,1598,'1600' != '25600' expected:<[1]600> but was:<[25]600>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test103_4,1618,'DSLR' != 'shutter' expected:<[DSLR]> but was:<[shutter]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test106_1,1676,'-1356726154406175530' != '2823922512655180983'
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test107_1,1696,'EFLChampionship' != 'EFLLeaguetwo' expected:<EFL[Championship]> but was:<EFL[Leaguetwo]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test107_2,1718,'SwindonTownF.C.' != 'PortsmouthF.C.' expected:<[SwindonTown]F.C.> but was:<[Portsmouth]F.C.>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test108_1,1740,'910203+2555' != '830212+9179' expected:<[910203+2555]> but was:<[830212+9179]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test108_2,1770,'870924-9687' != '350619+3477' expected:<[870924-968]7> but was:<[350619+347]7>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test110_1,1791,'9790532026142' != '9780041882162' expected:<97[9053202614]2> but was:<97[8004188216]2>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test110_2,1817,'63001143' != '82908546' expected:<[63001143]> but was:<[82908546]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test110_4,1869,'72585139' != '24713221' expected:<[72585139]> but was:<[24713221]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test110_5,1895,'0922809011' != '0046063994' expected:<0[922809011]> but was:<0[046063994]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test111_1,1914,'Floccesy Town' != 'Kiloude City' expected:<[Floccesy Town]> but was:<[Kiloude City]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test111_2,1936,'Kiloude City' != 'Four Island' expected:<[Kiloude City]> but was:<[Four Island]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test111_3,1958,'Snowbelle City' != 'Petalburg City' expected:<[Snowbelle] City> but was:<[Petalburg] City>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test114_1,1979,'9781763173644' != '9781002480205' expected:<9781[763173644]> but was:<9781[002480205]>
DiUS-java-faker,a8b8ff0acc6fcc629d08a3a9952f83be56a9a3c3,test114_2,2005,'69259852' != '71882499' expected:<[69259852]> but was:<[71882499]>
